file|source_linenr|doc_linenr|section|parentsection|grandparentsection|stylehint|item|title|contenttype|content|contentref
sgnd_doc_renderer.py|2626|514|Python Renderer Backend|||normal|title_from_rows|Title from rows|functionheader|title_from_rows - Title from rows|sgnd_doc_renderer.py:::Python Renderer Backend:title_from_rows
sgnd_doc_renderer.py|2627|515|Python Renderer Backend|||highlight|title_from_rows|Title from rows|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:title_from_rows
sgnd_doc_renderer.py|2628|516|Python Renderer Backend|||normal|title_from_rows|Title from rows|functionbody|  Title from rows for the documentation rendering workflow.|sgnd_doc_renderer.py:::Python Renderer Backend:title_from_rows
sgnd_doc_renderer.py|2629|517|Python Renderer Backend|||normal|title_from_rows|Title from rows|functionbody||sgnd_doc_renderer.py:::Python Renderer Backend:title_from_rows
sgnd_doc_renderer.py|2630|518|Python Renderer Backend|||highlight|title_from_rows|Title from rows|functionbody|Arguments|sgnd_doc_renderer.py:::Python Renderer Backend:title_from_rows
sgnd_doc_renderer.py|2631|519|Python Renderer Backend|||normal|title_from_rows|Title from rows|functionbody|  ref  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:title_from_rows
sgnd_doc_renderer.py|2632|520|Python Renderer Backend|||normal|title_from_rows|Title from rows|functionbody|  fallback  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:title_from_rows
sgnd_doc_renderer.py|2633|521|Python Renderer Backend|||highlight|title_from_rows|Title from rows|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:title_from_rows
sgnd_doc_renderer.py|2634|522|Python Renderer Backend|||normal|title_from_rows|Title from rows|functionbody|  self.title_from_rows(<ref>, <fallback>)|sgnd_doc_renderer.py:::Python Renderer Backend:title_from_rows
sgnd_doc_renderer.py|2644|523|Python Renderer Backend|||normal|regular_module_rows|Regular module rows|functionheader|regular_module_rows - Regular module rows|sgnd_doc_renderer.py:::Python Renderer Backend:regular_module_rows
sgnd_doc_renderer.py|2645|524|Python Renderer Backend|||highlight|regular_module_rows|Regular module rows|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:regular_module_rows
sgnd_doc_renderer.py|2646|525|Python Renderer Backend|||normal|regular_module_rows|Regular module rows|functionbody|  Regular module rows for the documentation rendering workflow.|sgnd_doc_renderer.py:::Python Renderer Backend:regular_module_rows
sgnd_doc_renderer.py|2647|526|Python Renderer Backend|||highlight|regular_module_rows|Regular module rows|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:regular_module_rows
sgnd_doc_renderer.py|2648|527|Python Renderer Backend|||normal|regular_module_rows|Regular module rows|functionbody|  self.regular_module_rows()|sgnd_doc_renderer.py:::Python Renderer Backend:regular_module_rows
sgnd_doc_renderer.py|2661|528|Python Renderer Backend|||normal|count_source_lines|Count source lines|functionheader|count_source_lines - Count source lines|sgnd_doc_renderer.py:::Python Renderer Backend:count_source_lines
sgnd_doc_renderer.py|2662|529|Python Renderer Backend|||highlight|count_source_lines|Count source lines|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:count_source_lines
sgnd_doc_renderer.py|2663|530|Python Renderer Backend|||normal|count_source_lines|Count source lines|functionbody|  Count source lines for the documentation rendering workflow.|sgnd_doc_renderer.py:::Python Renderer Backend:count_source_lines
sgnd_doc_renderer.py|2664|531|Python Renderer Backend|||normal|count_source_lines|Count source lines|functionbody||sgnd_doc_renderer.py:::Python Renderer Backend:count_source_lines
sgnd_doc_renderer.py|2665|532|Python Renderer Backend|||highlight|count_source_lines|Count source lines|functionbody|Arguments|sgnd_doc_renderer.py:::Python Renderer Backend:count_source_lines
sgnd_doc_renderer.py|2666|533|Python Renderer Backend|||normal|count_source_lines|Count source lines|functionbody|  source_path  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:count_source_lines
sgnd_doc_renderer.py|2667|534|Python Renderer Backend|||highlight|count_source_lines|Count source lines|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:count_source_lines
sgnd_doc_renderer.py|2668|535|Python Renderer Backend|||normal|count_source_lines|Count source lines|functionbody|  self.count_source_lines(<source_path>)|sgnd_doc_renderer.py:::Python Renderer Backend:count_source_lines
sgnd_doc_renderer.py|2695|536|Python Renderer Backend|||normal|collect_landing_summary|Collect landing summary|functionheader|collect_landing_summary - Collect landing summary|sgnd_doc_renderer.py:::Python Renderer Backend:collect_landing_summary
sgnd_doc_renderer.py|2696|537|Python Renderer Backend|||highlight|collect_landing_summary|Collect landing summary|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:collect_landing_summary
sgnd_doc_renderer.py|2697|538|Python Renderer Backend|||normal|collect_landing_summary|Collect landing summary|functionbody|  Collect landing summary for the documentation rendering workflow.|sgnd_doc_renderer.py:::Python Renderer Backend:collect_landing_summary
sgnd_doc_renderer.py|2698|539|Python Renderer Backend|||highlight|collect_landing_summary|Collect landing summary|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:collect_landing_summary
sgnd_doc_renderer.py|2699|540|Python Renderer Backend|||normal|collect_landing_summary|Collect landing summary|functionbody|  self.collect_landing_summary()|sgnd_doc_renderer.py:::Python Renderer Backend:collect_landing_summary
sgnd_doc_renderer.py|2728|541|Python Renderer Backend|||normal|render_landing_summary|Render landing summary|functionheader|render_landing_summary - Render landing summary|sgnd_doc_renderer.py:::Python Renderer Backend:render_landing_summary
sgnd_doc_renderer.py|2729|542|Python Renderer Backend|||highlight|render_landing_summary|Render landing summary|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:render_landing_summary
sgnd_doc_renderer.py|2730|543|Python Renderer Backend|||normal|render_landing_summary|Render landing summary|functionbody|  Render landing summary for the documentation rendering workflow.|sgnd_doc_renderer.py:::Python Renderer Backend:render_landing_summary
sgnd_doc_renderer.py|2731|544|Python Renderer Backend|||highlight|render_landing_summary|Render landing summary|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:render_landing_summary
sgnd_doc_renderer.py|2732|545|Python Renderer Backend|||normal|render_landing_summary|Render landing summary|functionbody|  self.render_landing_summary()|sgnd_doc_renderer.py:::Python Renderer Backend:render_landing_summary
sgnd_doc_renderer.py|2763|546|Python Renderer Backend|||normal|render_title_page|Render title page|functionheader|render_title_page - Render title page|sgnd_doc_renderer.py:::Python Renderer Backend:render_title_page
sgnd_doc_renderer.py|2764|547|Python Renderer Backend|||highlight|render_title_page|Render title page|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:render_title_page
sgnd_doc_renderer.py|2765|548|Python Renderer Backend|||normal|render_title_page|Render title page|functionbody|  Render title page for the documentation rendering workflow.|sgnd_doc_renderer.py:::Python Renderer Backend:render_title_page
sgnd_doc_renderer.py|2766|549|Python Renderer Backend|||highlight|render_title_page|Render title page|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:render_title_page
sgnd_doc_renderer.py|2767|550|Python Renderer Backend|||normal|render_title_page|Render title page|functionbody|  self.render_title_page()|sgnd_doc_renderer.py:::Python Renderer Backend:render_title_page
sgnd_doc_renderer.py|2819|551|Python Renderer Backend|||normal|render_index_page|Render index page|functionheader|render_index_page - Render index page|sgnd_doc_renderer.py:::Python Renderer Backend:render_index_page
sgnd_doc_renderer.py|2820|552|Python Renderer Backend|||highlight|render_index_page|Render index page|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:render_index_page
sgnd_doc_renderer.py|2821|553|Python Renderer Backend|||normal|render_index_page|Render index page|functionbody|  Render index page for the documentation rendering workflow.|sgnd_doc_renderer.py:::Python Renderer Backend:render_index_page
sgnd_doc_renderer.py|2822|554|Python Renderer Backend|||highlight|render_index_page|Render index page|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:render_index_page
sgnd_doc_renderer.py|2823|555|Python Renderer Backend|||normal|render_index_page|Render index page|functionbody|  self.render_index_page()|sgnd_doc_renderer.py:::Python Renderer Backend:render_index_page
sgnd_doc_renderer.py|2897|556|Python Renderer Backend|||normal|is_appendix_ref|Determine whether appendix ref|functionheader|is_appendix_ref - Determine whether appendix ref|sgnd_doc_renderer.py:::Python Renderer Backend:is_appendix_ref
sgnd_doc_renderer.py|2898|557|Python Renderer Backend|||highlight|is_appendix_ref|Determine whether appendix ref|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:is_appendix_ref
sgnd_doc_renderer.py|2899|558|Python Renderer Backend|||normal|is_appendix_ref|Determine whether appendix ref|functionbody|  Determine whether appendix ref for the documentation rendering workflow.|sgnd_doc_renderer.py:::Python Renderer Backend:is_appendix_ref
sgnd_doc_renderer.py|2900|559|Python Renderer Backend|||normal|is_appendix_ref|Determine whether appendix ref|functionbody||sgnd_doc_renderer.py:::Python Renderer Backend:is_appendix_ref
sgnd_doc_renderer.py|2901|560|Python Renderer Backend|||highlight|is_appendix_ref|Determine whether appendix ref|functionbody|Arguments|sgnd_doc_renderer.py:::Python Renderer Backend:is_appendix_ref
sgnd_doc_renderer.py|2902|561|Python Renderer Backend|||normal|is_appendix_ref|Determine whether appendix ref|functionbody|  ref  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:is_appendix_ref
sgnd_doc_renderer.py|2903|562|Python Renderer Backend|||highlight|is_appendix_ref|Determine whether appendix ref|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:is_appendix_ref
sgnd_doc_renderer.py|2904|563|Python Renderer Backend|||normal|is_appendix_ref|Determine whether appendix ref|functionbody|  self.is_appendix_ref(<ref>)|sgnd_doc_renderer.py:::Python Renderer Backend:is_appendix_ref
sgnd_doc_renderer.py|2918|564|Python Renderer Backend|||normal|has_renderable_page|Determine whether renderable page|functionheader|has_renderable_page - Determine whether renderable page|sgnd_doc_renderer.py:::Python Renderer Backend:has_renderable_page
sgnd_doc_renderer.py|2919|565|Python Renderer Backend|||highlight|has_renderable_page|Determine whether renderable page|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:has_renderable_page
sgnd_doc_renderer.py|2920|566|Python Renderer Backend|||normal|has_renderable_page|Determine whether renderable page|functionbody|  Determine whether renderable page for the documentation rendering workflow.|sgnd_doc_renderer.py:::Python Renderer Backend:has_renderable_page
sgnd_doc_renderer.py|2921|567|Python Renderer Backend|||normal|has_renderable_page|Determine whether renderable page|functionbody||sgnd_doc_renderer.py:::Python Renderer Backend:has_renderable_page
sgnd_doc_renderer.py|2922|568|Python Renderer Backend|||highlight|has_renderable_page|Determine whether renderable page|functionbody|Arguments|sgnd_doc_renderer.py:::Python Renderer Backend:has_renderable_page
sgnd_doc_renderer.py|2923|569|Python Renderer Backend|||normal|has_renderable_page|Determine whether renderable page|functionbody|  ref  Value consumed by this function; see the typed Python signature for its contract.|sgnd_doc_renderer.py:::Python Renderer Backend:has_renderable_page
sgnd_doc_renderer.py|2924|570|Python Renderer Backend|||highlight|has_renderable_page|Determine whether renderable page|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:has_renderable_page
sgnd_doc_renderer.py|2925|571|Python Renderer Backend|||normal|has_renderable_page|Determine whether renderable page|functionbody|  self.has_renderable_page(<ref>)|sgnd_doc_renderer.py:::Python Renderer Backend:has_renderable_page
sgnd_doc_renderer.py|2929|572|Python Renderer Backend|||normal|render_navigation|Render navigation|functionheader|render_navigation - Render navigation|sgnd_doc_renderer.py:::Python Renderer Backend:render_navigation
sgnd_doc_renderer.py|2930|573|Python Renderer Backend|||highlight|render_navigation|Render navigation|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:render_navigation
sgnd_doc_renderer.py|2931|574|Python Renderer Backend|||normal|render_navigation|Render navigation|functionbody|  Render navigation for the documentation rendering workflow.|sgnd_doc_renderer.py:::Python Renderer Backend:render_navigation
sgnd_doc_renderer.py|2932|575|Python Renderer Backend|||highlight|render_navigation|Render navigation|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:render_navigation
sgnd_doc_renderer.py|2933|576|Python Renderer Backend|||normal|render_navigation|Render navigation|functionbody|  self.render_navigation()|sgnd_doc_renderer.py:::Python Renderer Backend:render_navigation
sgnd_doc_renderer.py|2996|577|Python Renderer Backend|||normal|get_first_item_page|Get first item page|functionheader|get_first_item_page - Get first item page|sgnd_doc_renderer.py:::Python Renderer Backend:get_first_item_page
sgnd_doc_renderer.py|2997|578|Python Renderer Backend|||highlight|get_first_item_page|Get first item page|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:get_first_item_page
sgnd_doc_renderer.py|2998|579|Python Renderer Backend|||normal|get_first_item_page|Get first item page|functionbody|  Get first item page for the documentation rendering workflow.|sgnd_doc_renderer.py:::Python Renderer Backend:get_first_item_page
sgnd_doc_renderer.py|2999|580|Python Renderer Backend|||highlight|get_first_item_page|Get first item page|functionbody|Usage|sgnd_doc_renderer.py:::Python Renderer Backend:get_first_item_page
sgnd_doc_renderer.py|3000|581|Python Renderer Backend|||normal|get_first_item_page|Get first item page|functionbody|  self.get_first_item_page()|sgnd_doc_renderer.py:::Python Renderer Backend:get_first_item_page
sgnd_doc_renderer.py|3012|582|Python Renderer Backend|||normal|render_content_pages|Render content pages|functionheader|render_content_pages - Render content pages|sgnd_doc_renderer.py:::Python Renderer Backend:render_content_pages
sgnd_doc_renderer.py|3013|583|Python Renderer Backend|||highlight|render_content_pages|Render content pages|functionbody|Purpose|sgnd_doc_renderer.py:::Python Renderer Backend:render_content_pages
